roc_score,aupr_score,precision,recall,accuracy,f
0.5,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0
0.5,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0
0.5,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0
0.5,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0
0.5,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0
